variation,expiration,underlying,bid.put,ask.put,mid.put,bid.call,ask.call,mid.call,strangle_unity_mult,strangle_prem_sold,put_unity_mult,put_prem_sold,call_unity_mult,call_prem_sold
0.5,2017-03-17,GLD,1.18,1.2,1.19,1.47,1.49,1.48,0.37453183520599254,0.9925093632958801,0.8403361344537815,0.9915966386554622,0.8403361344537815,0.9932432432432432
0.5,2017-03-17,HYG,0.38,0.45,0.41500000000000004,0.23,0.29,0.26,1.4814814814814814,0.9037037037037037,2.4096385542168672,0.9156626506024096,2.4096385542168672,0.8846153846153846
0.5,2017-03-17,IWM,2.09,2.11,2.0999999999999996,1.76,1.79,1.775,0.2580645161290323,0.9935483870967742,0.4761904761904763,0.9952380952380954,0.4761904761904763,0.9915492957746479
0.5,2017-03-17,IYR,0.75,0.77,0.76,0.92,0.95,0.935,0.5899705014749262,0.9852507374631267,1.3157894736842106,0.9868421052631579,1.3157894736842106,0.9839572192513368
0.5,2017-03-17,KBE,0.8,0.9,0.8500000000000001,0.5,0.65,0.575,0.7017543859649122,0.9122807017543859,1.176470588235294,0.9411764705882353,1.176470588235294,0.8695652173913044
0.5,2017-03-17,KRE,0.97,1.01,0.99,1.03,1.06,1.045,0.49140049140049136,0.9828009828009827,1.0101010101010102,0.9797979797979798,1.0101010101010102,0.9856459330143542
0.5,2017-03-17,LQD,0.45,0.6,0.525,0.4,0.5,0.45,1.0256410256410255,0.8717948717948718,1.9047619047619047,0.8571428571428571,1.9047619047619047,0.888888888888889
0.5,2017-03-17,OIH,0.69,0.71,0.7,0.55,0.57,0.56,0.7936507936507936,0.9841269841269841,1.4285714285714286,0.9857142857142857,1.4285714285714286,0.9821428571428571
0.5,2017-03-17,QQQ,1.2,1.22,1.21,1.28,1.29,1.2850000000000001,0.4008016032064128,0.9939879759519038,0.8264462809917356,0.9917355371900827,0.8264462809917356,0.9961089494163423
0.5,2017-03-17,SLV,0.33,0.34,0.335,0.2,0.22,0.21000000000000002,1.8348623853211008,0.9724770642201834,2.9850746268656714,0.9850746268656716,2.9850746268656714,0.9523809523809523
0.5,2017-03-17,SMH,1.2,1.3,1.25,0.7,0.85,0.7749999999999999,0.4938271604938272,0.9382716049382716,0.8,0.96,0.8,0.903225806451613
0.5,2017-03-17,SPY,2.27,2.28,2.275,2.29,2.3,2.295,0.2188183807439825,0.9978118161925602,0.43956043956043955,0.9978021978021978,0.43956043956043955,0.9978213507625273
0.5,2017-03-17,SSO,1.27,1.34,1.3050000000000002,1.43,1.56,1.495,0.3571428571428571,0.9642857142857143,0.7662835249042145,0.9731800766283524,0.7662835249042145,0.9565217391304347
0.5,2017-03-17,TBT,0.71,0.76,0.735,0.87,0.91,0.89,0.6153846153846154,0.9723076923076923,1.3605442176870748,0.9659863945578231,1.3605442176870748,0.9775280898876404
0.5,2017-03-17,TLT,1.52,1.57,1.545,1.18,1.22,1.2,0.36429872495446264,0.9836065573770492,0.6472491909385114,0.9838187702265373,0.6472491909385114,0.9833333333333333
0.5,2017-03-17,TZA,0.22,0.47,0.345,0.75,0.82,0.7849999999999999,0.8849557522123894,0.8584070796460177,2.8985507246376816,0.6376811594202899,2.8985507246376816,0.9554140127388536
0.5,2017-03-17,USO,0.13,0.16,0.14500000000000002,0.22,0.25,0.235,2.6315789473684212,0.9210526315789473,6.896551724137931,0.8965517241379309,6.896551724137931,0.9361702127659575
0.5,2017-03-17,VNQ,0.8,1.05,0.925,0.85,1.15,1,0.5194805194805194,0.8571428571428571,1.081081081081081,0.8648648648648649,1.081081081081081,0.85
0.5,2017-03-17,VWO,0.45,0.6,0.525,0.15,0.3,0.22499999999999998,1.3333333333333333,0.7999999999999999,1.9047619047619047,0.8571428571428571,1.9047619047619047,0.6666666666666667
0.5,2017-03-17,XBI,1.82,1.88,1.85,1.69,1.74,1.7149999999999999,0.2805049088359046,0.9845722300140252,0.5405405405405405,0.9837837837837837,0.5405405405405405,0.9854227405247814
0.5,2017-03-17,XHB,0.44,0.51,0.475,0.29,0.36,0.32499999999999996,1.25,0.9125000000000001,2.1052631578947367,0.9263157894736842,2.1052631578947367,0.8923076923076924
0.5,2017-03-17,XLB,0.61,0.69,0.6499999999999999,0.37,0.41,0.39,0.9615384615384615,0.9423076923076923,1.5384615384615388,0.9384615384615386,1.5384615384615388,0.9487179487179487
0.5,2017-03-17,XLE,1.22,1.27,1.245,1.21,1.25,1.23,0.40404040404040403,0.9818181818181817,0.8032128514056224,0.9799196787148593,0.8032128514056224,0.983739837398374
0.5,2017-03-17,XLF,0.22,0.24,0.22999999999999998,0.16,0.18,0.16999999999999998,2.5,0.9500000000000001,4.347826086956522,0.9565217391304348,4.347826086956522,0.9411764705882354
0.5,2017-03-17,XLI,0.54,0.59,0.565,0.71,0.76,0.735,0.7692307692307694,0.9615384615384617,1.7699115044247788,0.9557522123893807,1.7699115044247788,0.9659863945578231
0.5,2017-03-17,XLK,0.58,0.63,0.605,0.2,0.24,0.22,1.2121212121212122,0.9454545454545455,1.6528925619834711,0.9586776859504131,1.6528925619834711,0.9090909090909092
0.5,2017-03-17,XLP,0.44,0.47,0.45499999999999996,0.27,0.31,0.29000000000000004,1.342281879194631,0.9530201342281879,2.197802197802198,0.9670329670329672,2.197802197802198,0.9310344827586207
0.5,2017-03-17,XLU,0.58,0.61,0.595,0.46,0.49,0.475,0.9345794392523366,0.9719626168224301,1.680672268907563,0.9747899159663865,1.680672268907563,0.9684210526315791
0.5,2017-03-17,XLV,0.75,0.84,0.7949999999999999,0.73,0.81,0.77,0.6389776357827476,0.9456869009584665,1.257861635220126,0.9433962264150945,1.257861635220126,0.948051948051948
0.5,2017-03-17,XLY,0.76,0.81,0.785,0.69,0.72,0.705,0.6711409395973155,0.9731543624161073,1.2738853503184713,0.9681528662420382,1.2738853503184713,0.9787234042553191
0.5,2017-03-17,XME,0.84,0.87,0.855,0.6,0.63,0.615,0.6802721088435374,0.9795918367346939,1.1695906432748537,0.9824561403508771,1.1695906432748537,0.975609756097561
0.5,2017-03-17,XOP,0.99,1.02,1.005,0.74,0.8,0.77,0.5633802816901409,0.9746478873239437,0.9950248756218907,0.9850746268656717,0.9950248756218907,0.961038961038961
0.5,2017-03-17,XRT,0.57,0.6,0.585,0.72,0.76,0.74,0.7547169811320755,0.9735849056603774,1.7094017094017095,0.9743589743589743,1.7094017094017095,0.9729729729729729
0.5,2017-04-21,DIA,2.1,2.25,2.175,1.67,1.78,1.725,0.25641025641025644,0.9666666666666667,0.4597701149425288,0.9655172413793105,0.4597701149425288,0.9681159420289854
0.5,2017-04-21,DUST,3.1,4,3.55,3.1,3.8,3.45,0.14285714285714285,0.8857142857142858,0.28169014084507044,0.8732394366197184,0.28169014084507044,0.8985507246376812
0.5,2017-04-21,DXJ,0.64,0.67,0.655,0.7,0.76,0.73,0.7220216606498195,0.967509025270758,1.5267175572519083,0.9770992366412213,1.5267175572519083,0.958904109589041
0.5,2017-04-21,EEM,0.61,0.66,0.635,0.44,0.48,0.45999999999999996,0.9132420091324202,0.9589041095890412,1.574803149606299,0.9606299212598425,1.574803149606299,0.9565217391304348
0.5,2017-04-21,EFA,0.54,0.62,0.5800000000000001,0.27,0.36,0.315,1.1173184357541899,0.9050279329608939,1.7241379310344827,0.9310344827586207,1.7241379310344827,0.8571428571428572
0.5,2017-04-21,ERX,1.3,1.6,1.4500000000000002,1.5,2,1.75,0.3125,0.8749999999999999,0.689655172413793,0.8965517241379309,0.689655172413793,0.8571428571428571
0.5,2017-04-21,EWJ,0.29,0.38,0.33499999999999996,0.53,0.56,0.545,1.1363636363636365,0.9318181818181819,2.985074626865672,0.8656716417910448,2.985074626865672,0.9724770642201834
0.5,2017-04-21,EWW,1.13,1.24,1.185,0.76,0.84,0.8,0.5037783375314862,0.9521410579345088,0.8438818565400843,0.9535864978902953,0.8438818565400843,0.95
0.5,2017-04-21,EWY,0.96,1,0.98,0.79,0.91,0.8500000000000001,0.5464480874316939,0.9562841530054644,1.0204081632653061,0.9795918367346939,1.0204081632653061,0.9294117647058823
0.5,2017-04-21,EWZ,1.14,1.23,1.185,1.11,1.29,1.2000000000000002,0.4192872117400419,0.9433962264150942,0.8438818565400843,0.9620253164556961,0.8438818565400843,0.9249999999999999
0.5,2017-04-21,FAS,1.54,1.66,1.6,1.38,1.51,1.4449999999999998,0.3284072249589491,0.9589490968801314,0.625,0.9625,0.625,0.9550173010380623
0.5,2017-04-21,FAZ,0.55,0.71,0.63,0.39,0.47,0.43,0.9433962264150942,0.8867924528301887,1.5873015873015872,0.8730158730158731,1.5873015873015872,0.9069767441860466
0.5,2017-04-21,FXE,0.73,0.82,0.7749999999999999,0.5,0.61,0.5549999999999999,0.7518796992481204,0.9248120300751881,1.2903225806451615,0.9419354838709678,1.2903225806451615,0.900900900900901
0.5,2017-04-21,FXI,0.68,0.73,0.7050000000000001,0.57,0.6,0.585,0.7751937984496123,0.9689922480620154,1.4184397163120566,0.9645390070921985,1.4184397163120566,0.9743589743589743
0.5,2017-04-21,FXY,0.5,0.65,0.575,0.6,0.75,0.675,0.8,0.8800000000000001,1.7391304347826089,0.8695652173913044,1.7391304347826089,0.8888888888888888
0.5,2017-04-21,GDX,0.78,0.81,0.795,0.73,0.76,0.745,0.6493506493506493,0.9805194805194805,1.2578616352201257,0.9811320754716981,1.2578616352201257,0.9798657718120806
0.5,2017-04-21,GDXJ,1.8,1.9,1.85,1.62,1.76,1.69,0.2824858757062147,0.9661016949152542,0.5405405405405405,0.9729729729729729,0.5405405405405405,0.9585798816568049
0.5,2017-04-21,GLD,1.49,1.51,1.5,1.17,1.19,1.18,0.373134328358209,0.992537313432836,0.6666666666666666,0.9933333333333333,0.6666666666666666,0.9915254237288136
0.5,2017-04-21,HYG,0.39,0.46,0.42500000000000004,0.46,0.51,0.485,1.0989010989010988,0.9340659340659341,2.352941176470588,0.9176470588235294,2.352941176470588,0.9484536082474228
0.5,2017-04-21,IWM,2.1,2.11,2.105,1.92,1.95,1.935,0.24752475247524752,0.9950495049504949,0.4750593824228029,0.9976247030878861,0.4750593824228029,0.9922480620155039
0.5,2017-04-21,IYR,0.86,0.93,0.895,0.81,0.86,0.835,0.5780346820809249,0.9653179190751445,1.1173184357541899,0.9608938547486033,1.1173184357541899,0.970059880239521
0.5,2017-04-21,KBE,0.65,0.9,0.775,0.7,0.8,0.75,0.6557377049180328,0.8852459016393444,1.2903225806451613,0.8387096774193549,1.2903225806451613,0.9333333333333332
0.5,2017-04-21,KRE,0.94,0.99,0.965,1.01,1.05,1.03,0.5012531328320802,0.9774436090225563,1.0362694300518136,0.9740932642487047,1.0362694300518136,0.9805825242718447
0.5,2017-04-21,LQD,0.45,0.5,0.475,0.45,0.65,0.55,0.9756097560975611,0.878048780487805,2.1052631578947367,0.9473684210526316,2.1052631578947367,0.8181818181818181
0.5,2017-04-21,OIH,0.64,0.66,0.65,0.73,0.76,0.745,0.7168458781362007,0.982078853046595,1.5384615384615383,0.9846153846153846,1.5384615384615383,0.9798657718120806
0.5,2017-04-21,QQQ,1.19,1.21,1.2,1.38,1.4,1.39,0.3861003861003861,0.9922779922779923,0.8333333333333334,0.9916666666666667,0.8333333333333334,0.9928057553956835
0.5,2017-04-21,SLV,0.16,0.17,0.165,0.35,0.36,0.355,1.923076923076923,0.9807692307692307,6.0606060606060606,0.9696969696969697,6.0606060606060606,0.9859154929577465
0.5,2017-04-21,SMH,1,1.25,1.125,0.9,1.1,1,0.47058823529411764,0.8941176470588235,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.9
0.5,2017-04-21,SPY,2.24,2.27,2.255,2.26,2.27,2.2649999999999997,0.22123893805309736,0.9955752212389382,0.4434589800443459,0.993348115299335,0.4434589800443459,0.9977924944812363
0.5,2017-04-21,SSO,1.59,1.83,1.71,1.08,1.4,1.24,0.3389830508474576,0.9050847457627118,0.5847953216374269,0.9298245614035089,0.5847953216374269,0.870967741935484
0.5,2017-04-21,TBT,0.78,0.84,0.81,0.82,0.89,0.855,0.6006006006006006,0.960960960960961,1.2345679012345678,0.9629629629629629,1.2345679012345678,0.9590643274853801
0.5,2017-04-21,TLT,1.32,1.37,1.3450000000000002,1.27,1.33,1.3,0.37807183364839314,0.9792060491493382,0.7434944237918214,0.9814126394052044,0.7434944237918214,0.9769230769230769
0.5,2017-04-21,TZA,0.43,0.47,0.44999999999999996,0.83,0.89,0.86,0.7633587786259541,0.9618320610687022,2.2222222222222223,0.9555555555555556,2.2222222222222223,0.9651162790697674
0.5,2017-04-21,USO,0.17,0.2,0.185,0.26,0.27,0.265,2.2222222222222223,0.9555555555555556,5.405405405405405,0.918918918918919,5.405405405405405,0.9811320754716981
0.5,2017-04-21,VNQ,0.8,0.85,0.825,1.1,1.25,1.175,0.5,0.9500000000000001,1.2121212121212122,0.9696969696969698,1.2121212121212122,0.9361702127659575
0.5,2017-04-21,VWO,0.6,0.8,0.7,0.2,0.3,0.25,1.0526315789473684,0.8421052631578948,1.4285714285714286,0.8571428571428572,1.4285714285714286,0.8
0.5,2017-04-21,XBI,1.74,1.96,1.85,2.14,2.26,2.2,0.24691358024691354,0.9580246913580245,0.5405405405405405,0.9405405405405405,0.5405405405405405,0.9727272727272727
0.5,2017-04-21,XHB,0.39,0.53,0.46,0.4,0.51,0.455,1.0928961748633879,0.8633879781420765,2.1739130434782608,0.8478260869565217,2.1739130434782608,0.8791208791208791
0.5,2017-04-21,XLB,0.51,0.67,0.5900000000000001,0.44,0.6,0.52,0.9009009009009008,0.8558558558558558,1.6949152542372878,0.8644067796610169,1.6949152542372878,0.8461538461538461
0.5,2017-04-21,XLE,1.07,1.13,1.1,1.24,1.33,1.2850000000000001,0.4192872117400419,0.9685534591194968,0.9090909090909091,0.9727272727272727,0.9090909090909091,0.9649805447470816
0.5,2017-04-21,XLF,0.2,0.24,0.22,0.18,0.22,0.2,2.380952380952381,0.9047619047619047,4.545454545454546,0.9090909090909092,4.545454545454546,0.8999999999999999
0.5,2017-04-21,XLI,0.55,0.65,0.6000000000000001,0.67,0.78,0.7250000000000001,0.7547169811320754,0.9207547169811321,1.6666666666666665,0.9166666666666666,1.6666666666666665,0.9241379310344827
0.5,2017-04-21,XLK,0.43,0.55,0.49,0.32,0.4,0.36,1.1764705882352942,0.8823529411764706,2.0408163265306123,0.8775510204081632,2.0408163265306123,0.888888888888889
0.5,2017-04-21,XLP,0.54,0.61,0.575,0.19,0.24,0.215,1.2658227848101267,0.9240506329113924,1.7391304347826089,0.9391304347826088,1.7391304347826089,0.8837209302325582
0.5,2017-04-21,XLU,0.63,0.7,0.665,0.43,0.48,0.45499999999999996,0.8928571428571428,0.9464285714285714,1.5037593984962405,0.9473684210526315,1.5037593984962405,0.9450549450549451
0.5,2017-04-21,XLV,0.91,1.05,0.98,0.68,0.78,0.73,0.5847953216374269,0.9298245614035089,1.0204081632653061,0.9285714285714286,1.0204081632653061,0.9315068493150686
0.5,2017-04-21,XLY,0.72,0.82,0.77,0.68,0.77,0.7250000000000001,0.6688963210702341,0.9364548494983276,1.2987012987012987,0.935064935064935,1.2987012987012987,0.9379310344827586
0.5,2017-04-21,XME,0.61,0.67,0.64,0.91,0.95,0.9299999999999999,0.6369426751592357,0.9681528662420383,1.5625,0.953125,1.5625,0.9784946236559141
0.5,2017-04-21,XOP,0.91,0.95,0.9299999999999999,0.85,0.93,0.89,0.5494505494505495,0.9670329670329672,1.0752688172043012,0.9784946236559141,1.0752688172043012,0.9550561797752809
0.5,2017-04-21,XRT,0.59,0.66,0.625,0.54,0.64,0.5900000000000001,0.8230452674897119,0.9300411522633744,1.6,0.944,1.6,0.9152542372881355
0.5,2017-05-19,DIA,2.57,2.76,2.665,2.03,2.2,2.115,0.20920502092050208,0.9623430962343095,0.37523452157598497,0.9643527204502813,0.37523452157598497,0.9598108747044916
0.5,2017-05-19,DUST,2.9,3.5,3.2,2.25,2.9,2.575,0.17316017316017315,0.8917748917748918,0.3125,0.9062499999999999,0.3125,0.8737864077669902
0.5,2017-05-19,DXJ,0.84,1.03,0.935,0.58,0.77,0.675,0.6211180124223602,0.8819875776397514,1.06951871657754,0.8983957219251336,1.06951871657754,0.8592592592592592
0.5,2017-05-19,EEM,0.59,0.66,0.625,0.67,0.76,0.7150000000000001,0.7462686567164178,0.9402985074626865,1.6,0.944,1.6,0.937062937062937
0.5,2017-05-19,EFA,1.12,1.19,1.155,0.6,0.65,0.625,0.5617977528089888,0.9662921348314608,0.8658008658008658,0.9696969696969697,0.8658008658008658,0.96
0.5,2017-05-19,ERX,1.3,1.45,1.375,1.5,1.8,1.65,0.3305785123966942,0.9256198347107437,0.7272727272727273,0.9454545454545454,0.7272727272727273,0.9090909090909092
0.5,2017-05-19,EWJ,0.47,0.53,0.5,0.41,0.53,0.47,1.0309278350515465,0.9072164948453607,2,0.94,2,0.8723404255319149
0.5,2017-05-19,EWW,1.04,1.2,1.12,0.87,1.14,1.005,0.47058823529411764,0.8988235294117648,0.8928571428571428,0.9285714285714285,0.8928571428571428,0.8656716417910448
0.5,2017-05-19,EWY,1.36,1.5,1.4300000000000002,0.88,0.98,0.9299999999999999,0.42372881355932196,0.9491525423728813,0.6993006993006993,0.951048951048951,0.6993006993006993,0.946236559139785
0.5,2017-05-19,EWZ,1.18,1.24,1.21,0.85,0.94,0.895,0.4750593824228029,0.9643705463182897,0.8264462809917356,0.9752066115702479,0.8264462809917356,0.94972067039106145
0.5,2017-05-19,FAS,1.71,2.04,1.875,1.32,1.64,1.48,0.29806259314456035,0.903129657228018,0.5333333333333333,0.912,0.5333333333333333,0.891891891891892
0.5,2017-05-19,FAZ,0.43,0.66,0.545,0.71,0.89,0.8,0.7434944237918214,0.8475836431226764,1.8348623853211008,0.7889908256880733,1.8348623853211008,0.8875
0.5,2017-05-19,FXE,1.24,1.28,1.26,1.38,1.41,1.395,0.3766478342749529,0.9868173258003766,0.7936507936507936,0.9841269841269841,0.7936507936507936,0.9892473118279569
0.5,2017-05-19,FXI,0.51,0.54,0.525,0.66,0.73,0.6950000000000001,0.8196721311475409,0.9590163934426228,1.9047619047619047,0.9714285714285714,1.9047619047619047,0.9496402877697842
0.5,2017-05-19,FXY,0.85,1,0.925,0.75,0.9,0.825,0.5714285714285714,0.9142857142857144,1.081081081081081,0.9189189189189189,1.081081081081081,0.9090909090909092
0.5,2017-05-19,GDX,0.62,0.63,0.625,0.75,0.77,0.76,0.7220216606498195,0.9891696750902528,1.6,0.992,1.6,0.9868421052631579
0.5,2017-05-19,GDXJ,1.51,1.58,1.545,1.6,1.69,1.645,0.31347962382445144,0.974921630094044,0.6472491909385114,0.9773462783171522,0.6472491909385114,0.9726443768996961
0.5,2017-05-19,GLD,1.77,1.79,1.78,1.74,1.75,1.745,0.2836879432624113,0.9957446808510637,0.5617977528089888,0.9943820224719101,0.5617977528089888,0.9971346704871059
0.5,2017-05-19,HYG,0.57,0.62,0.595,0.23,0.3,0.265,1.1627906976744187,0.9302325581395349,1.680672268907563,0.9579831932773109,1.680672268907563,0.8679245283018868
0.5,2017-05-19,IWM,2.29,2.36,2.325,1.94,1.99,1.9649999999999999,0.2331002331002331,0.9860139860139862,0.4301075268817204,0.9849462365591397,0.4301075268817204,0.9872773536895675
0.5,2017-05-19,IYR,0.94,1.03,0.985,0.97,1.02,0.995,0.5050505050505051,0.9646464646464646,1.015228426395939,0.9543147208121827,1.015228426395939,0.9748743718592965
0.5,2017-05-19,KBE,0.8,1.1,0.9500000000000001,0.65,0.95,0.8,0.5714285714285714,0.8285714285714286,1.0526315789473684,0.8421052631578947,1.0526315789473684,0.8125
0.5,2017-05-19,KRE,1.18,1.26,1.22,1.29,1.38,1.335,0.39138943248532293,0.9667318982387476,0.819672131147541,0.9672131147540983,0.819672131147541,0.9662921348314607
0.5,2017-05-19,LQD,0.5,0.6,0.55,0.8,1,0.9,0.689655172413793,0.8965517241379309,1.8181818181818181,0.9090909090909091,1.8181818181818181,0.888888888888889
0.5,2017-05-19,OIH,0.66,0.72,0.69,0.69,0.74,0.715,0.711743772241993,0.9608540925266906,1.4492753623188408,0.9565217391304349,1.4492753623188408,0.965034965034965
0.5,2017-05-19,QQQ,1.58,1.59,1.585,1.61,1.62,1.6150000000000002,0.3125,0.9968750000000001,0.6309148264984227,0.9968454258675079,0.6309148264984227,0.9969040247678018
0.5,2017-05-19,SLV,0.36,0.38,0.37,0.18,0.2,0.19,1.7857142857142856,0.9642857142857143,2.7027027027027026,0.9729729729729729,2.7027027027027026,0.9473684210526315
0.5,2017-05-19,SMH,1.35,1.5,1.425,1.3,1.65,1.475,0.3448275862068965,0.9137931034482759,0.7017543859649122,0.9473684210526316,0.7017543859649122,0.8813559322033898
0.5,2017-05-19,SPY,2.74,2.78,2.76,2.9,2.92,2.91,0.1763668430335097,0.9947089947089949,0.3623188405797102,0.992753623188406,0.3623188405797102,0.9965635738831614
0.5,2017-05-19,SSO,1.64,2.2,1.92,1.91,2.25,2.08,0.25,0.8875,0.5208333333333334,0.8541666666666666,0.5208333333333334,0.9182692307692307
0.5,2017-05-19,TBT,1.04,1.1,1.07,0.74,0.81,0.775,0.5420054200542005,0.9647696476964769,0.9345794392523364,0.9719626168224299,0.9345794392523364,0.9548387096774194
0.5,2017-05-19,TLT,1.76,1.78,1.77,1.6,1.68,1.6400000000000001,0.29325513196480935,0.9853372434017595,0.5649717514124294,0.9943502824858756,0.5649717514124294,0.975609756097561
0.5,2017-05-19,TZA,0.94,1.04,0.99,0.69,0.75,0.72,0.5847953216374269,0.9532163742690059,1.0101010101010102,0.9494949494949495,1.0101010101010102,0.9583333333333333
0.5,2017-05-19,USO,0.18,0.19,0.185,0.22,0.23,0.225,2.4390243902439024,0.975609756097561,5.405405405405405,0.9729729729729729,5.405405405405405,0.9777777777777777
0.5,2017-05-19,VNQ,1.05,1.2,1.125,0.7,0.9,0.8,0.5194805194805194,0.9090909090909091,0.8888888888888888,0.9333333333333333,0.8888888888888888,0.8749999999999999
0.5,2017-05-19,VWO,0.4,0.5,0.45,0.45,0.65,0.55,1,0.8500000000000001,2.2222222222222223,0.888888888888889,2.2222222222222223,0.8181818181818181
0.5,2017-05-19,XBI,1.46,1.52,1.49,1.71,2,1.855,0.29895366218236175,0.9476831091180867,0.6711409395973155,0.9798657718120806,0.6711409395973155,0.921832884097035
0.5,2017-05-19,XHB,0.38,0.61,0.495,0.34,0.55,0.44500000000000006,1.0638297872340425,0.7659574468085105,2.0202020202020203,0.7676767676767677,2.0202020202020203,0.7640449438202247
0.5,2017-05-19,XLB,0.64,0.78,0.71,0.4,0.58,0.49,0.8333333333333334,0.8666666666666667,1.4084507042253522,0.9014084507042254,1.4084507042253522,0.8163265306122449
0.5,2017-05-19,XLE,1.12,1.28,1.2000000000000002,1.25,1.36,1.3050000000000002,0.39920159680638717,0.9461077844311376,0.8333333333333333,0.9333333333333332,0.8333333333333333,0.9578544061302681
0.5,2017-05-19,XLF,0.37,0.47,0.42,0.15,0.2,0.175,1.680672268907563,0.8739495798319329,2.380952380952381,0.8809523809523809,2.380952380952381,0.8571428571428572
0.5,2017-05-19,XLI,0.82,0.98,0.8999999999999999,0.75,0.86,0.8049999999999999,0.5865102639296188,0.9208211143695014,1.1111111111111112,0.9111111111111111,1.1111111111111112,0.9316770186335405
0.5,2017-05-19,XLK,0.54,0.7,0.62,0.27,0.44,0.355,1.0256410256410258,0.8307692307692308,1.6129032258064517,0.870967741935484,1.6129032258064517,0.7605633802816902
0.5,2017-05-19,XLP,0.6,0.7,0.6499999999999999,0.2,0.27,0.23500000000000001,1.1299435028248588,0.9039548022598871,1.5384615384615388,0.9230769230769231,1.5384615384615388,0.851063829787234
0.5,2017-05-19,XLU,0.41,0.5,0.45499999999999996,0.6,0.7,0.6499999999999999,0.9049773755656109,0.9140271493212669,2.197802197802198,0.9010989010989011,2.197802197802198,0.9230769230769231
0.5,2017-05-19,XLV,0.49,0.81,0.65,0.76,1,0.88,0.6535947712418301,0.8169934640522876,1.5384615384615383,0.7538461538461538,1.5384615384615383,0.8636363636363636
0.5,2017-05-19,XLY,0.76,1.59,1.175,0.73,0.99,0.86,0.49140049140049136,0.7321867321867321,0.851063829787234,0.6468085106382978,0.851063829787234,0.8488372093023255
0.5,2017-05-19,XME,0.63,0.89,0.76,0.9,1.13,1.015,0.5633802816901409,0.8619718309859156,1.3157894736842106,0.8289473684210527,1.3157894736842106,0.8866995073891627
0.5,2017-05-19,XOP,1.09,1.14,1.115,0.77,0.79,0.78,0.5277044854881267,0.9815303430079156,0.8968609865470852,0.9775784753363229,0.8968609865470852,0.9871794871794871
0.5,2017-05-19,XRT,0.62,0.69,0.655,0.89,1.02,0.9550000000000001,0.6211180124223602,0.937888198757764,1.5267175572519083,0.9465648854961831,1.5267175572519083,0.9319371727748691
0.5,2017-06-16,DIA,1.86,1.95,1.905,2,2.08,2.04,0.25348542458808615,0.9784537389100126,0.5249343832020997,0.9763779527559056,0.5249343832020997,0.9803921568627451
0.5,2017-06-16,DUST,2.3,2.55,2.425,2.15,2.5,2.325,0.21052631578947367,0.9368421052631577,0.4123711340206186,0.9484536082474226,0.4123711340206186,0.9247311827956988
0.5,2017-06-16,DXJ,0.71,0.8,0.755,0.6,0.68,0.64,0.7168458781362007,0.9390681003584229,1.3245033112582782,0.9403973509933774,1.3245033112582782,0.9375
0.5,2017-06-16,EEM,0.6,0.64,0.62,0.49,0.53,0.51,0.8849557522123894,0.9646017699115044,1.6129032258064517,0.9677419354838709,1.6129032258064517,0.9607843137254901
0.5,2017-06-16,EFA,0.62,0.66,0.64,0.22,0.3,0.26,1.1111111111111112,0.9333333333333332,1.5625,0.96875,1.5625,0.8461538461538461
0.5,2017-06-16,ERX,1.15,1.45,1.2999999999999998,1.4,1.65,1.525,0.3539823008849558,0.9026548672566372,0.7692307692307694,0.8846153846153847,0.7692307692307694,0.9180327868852459
0.5,2017-06-16,EWJ,0.54,0.59,0.565,0.19,0.22,0.20500000000000002,1.2987012987012987,0.948051948051948,1.7699115044247788,0.9557522123893807,1.7699115044247788,0.9268292682926829
0.5,2017-06-16,EWW,1.13,1.23,1.18,0.67,0.77,0.72,0.5263157894736842,0.9473684210526315,0.8474576271186441,0.9576271186440678,0.8474576271186441,0.9305555555555557
0.5,2017-06-16,EWY,0.9,1.01,0.9550000000000001,1.09,1.19,1.1400000000000001,0.477326968973747,0.9498806682577565,1.0471204188481675,0.9424083769633508,1.0471204188481675,0.956140350877193
0.5,2017-06-16,EWZ,1.41,1.45,1.43,1.6,1.7,1.65,0.3246753246753247,0.9772727272727272,0.6993006993006994,0.986013986013986,0.6993006993006994,0.9696969696969698
0.5,2017-06-16,FAS,1.14,1.34,1.24,1.46,1.63,1.545,0.3590664272890485,0.9335727109515258,0.8064516129032259,0.9193548387096774,0.8064516129032259,0.9449838187702265
0.5,2017-06-16,FAZ,0.4,0.48,0.44,0.57,0.65,0.61,0.9523809523809523,0.9238095238095237,2.272727272727273,0.9090909090909092,2.272727272727273,0.9344262295081966
0.5,2017-06-16,FXE,0.7,0.73,0.715,0.76,0.79,0.775,0.6711409395973155,0.9798657718120806,1.3986013986013988,0.979020979020979,1.3986013986013988,0.9806451612903225
0.5,2017-06-16,FXI,0.46,0.5,0.48,0.39,0.42,0.405,1.1299435028248588,0.9604519774011301,2.0833333333333335,0.9583333333333334,2.0833333333333335,0.9629629629629629
0.5,2017-06-16,FXY,0.55,0.7,0.625,0.7,0.85,0.7749999999999999,0.7142857142857143,0.8928571428571429,1.6,0.8800000000000001,1.6,0.903225806451613
0.5,2017-06-16,GDX,0.38,0.4,0.39,0.69,0.73,0.71,0.9090909090909091,0.9727272727272726,2.564102564102564,0.9743589743589743,2.564102564102564,0.9718309859154929
